sample_index,filename,original_label,original_class_name,synthetic_label,synthetic_class_name,anomaly_type,human_label,human_class_name,human_label_available,ood_category,corruption_type,is_hard_sample,is_vit_based
28575,pekingese_s_001610.png,5,dog,7,horse,near_miss,1,automobile,True,,,False,True
28576,fawn_s_001579.png,4,deer,4,deer,clean,0,airplane,True,,,False,False
28577,odocoileus_hemionus_s_000032.png,4,deer,2,bird,near_miss,1,automobile,True,,,False,True
28578,broodmare_s_000294.png,7,horse,4,deer,near_miss,1,automobile,True,,,False,True
28579,lipizzan_s_001381.png,7,horse,7,horse,clean,2,bird,True,,,False,False
28580,coupe_s_001963.png,1,automobile,1,automobile,clean,2,bird,True,,,False,False
28581,tipper_truck_s_000144.png,9,truck,0,airplane,near_miss,2,bird,True,,,False,True
28582,domestic_cat_s_001375.png,3,cat,3,cat,clean_hard,7,horse,True,,,True,True
28583,musk_deer_s_000185.png,4,deer,7,horse,random_flip,7,horse,True,,,True,False
28584,stealth_fighter_s_000599.png,0,airplane,0,airplane,clean_hard,8,ship,True,,,False,True
28585,convertible_s_002857.png,1,automobile,1,automobile,clean,1,automobile,True,,,False,False
28586,ship_s_000012.png,8,ship,0,airplane,near_miss,1,automobile,True,,,False,True
28587,domestic_cat_s_001578.png,3,cat,3,cat,clean,0,airplane,True,,,False,False
28588,crapaud_s_002006.png,6,frog,1,automobile,gross,2,bird,True,,,False,True
28589,male_horse_s_000460.png,7,horse,3,cat,near_miss,3,cat,True,,,False,True
28590,elk_s_001904.png,4,deer,4,deer,clean,4,deer,True,,,True,False
28591,truck_s_000712.png,9,truck,9,truck,clean,9,truck,True,,,False,False
28592,felis_catus_s_000619.png,3,cat,3,cat,clean,2,bird,True,,,False,False
28593,finch_s_000692.png,2,bird,2,bird,clean,4,deer,True,,,False,False
28594,accentor_s_000757.png,2,bird,2,bird,clean,2,bird,True,,,False,False
28595,puppy_s_002478.png,5,dog,5,dog,clean,2,bird,True,,,True,False
28596,cervus_sika_s_000026.png,4,deer,6,frog,near_miss,8,ship,True,,,False,True
28597,tabby_cat_s_000493.png,3,cat,3,cat,clean,9,truck,True,,,False,False
28598,coupe_s_001628.png,1,automobile,6,frog,gross,1,automobile,True,,,False,True
28599,tanker_s_002179.png,8,ship,7,horse,gross,4,deer,True,,,False,True
28600,odocoileus_hemionus_s_000558.png,4,deer,4,deer,clean,4,deer,True,,,False,False
28601,fire_truck_s_000119.png,9,truck,9,truck,clean,8,ship,True,,,False,False
28602,mutt_s_000192.png,5,dog,5,dog,corrupted,4,deer,True,,gaussian_noise,True,False
28603,rangifer_caribou_s_000124.png,4,deer,2,bird,gross,7,horse,True,,,True,True
28604,tractor_trailer_s_000109.png,9,truck,2,bird,ood,4,deer,True,concert_hall,,False,False
28605,police_cruiser_s_000319.png,1,automobile,1,automobile,clean_hard,1,automobile,True,,,False,True
28606,green_frog_s_000533.png,6,frog,3,cat,near_miss,1,automobile,True,,,False,True
28607,spring_frog_s_000608.png,6,frog,2,bird,near_miss,6,frog,True,,,True,True
28608,domestic_cat_s_002051.png,3,cat,4,deer,near_miss,2,bird,True,,,True,True
28609,domestic_cat_s_001800.png,3,cat,6,frog,gross,8,ship,True,,,True,True
28610,frog_s_002437.png,6,frog,0,airplane,random_flip,2,bird,True,,,False,False
28611,passerine_s_001591.png,2,bird,6,frog,near_miss,4,deer,True,,,False,True
28612,english_toy_spaniel_s_000984.png,5,dog,5,dog,clean,4,deer,True,,,True,False
28613,red_deer_s_000201.png,4,deer,0,airplane,gross,7,horse,True,,,False,True
28614,cervus_sika_s_000085.png,4,deer,4,deer,clean,9,truck,True,,,False,False
28615,shooting_brake_s_001454.png,1,automobile,6,frog,random_flip,4,deer,True,,,False,False
28616,puppy_s_001979.png,5,dog,5,dog,clean,9,truck,True,,,False,False
28617,coupe_s_000816.png,1,automobile,1,automobile,clean,4,deer,True,,,False,False
28618,anthus_pratensis_s_001061.png,2,bird,9,truck,random_flip,4,deer,True,,,False,False
28619,monoplane_s_000246.png,0,airplane,7,horse,near_miss,2,bird,True,,,True,True
28620,fawn_s_002165.png,4,deer,6,frog,near_miss,7,horse,True,,,False,True
28621,toad_s_000198.png,6,frog,1,automobile,random_flip,3,cat,True,,,False,False
28622,station_wagon_s_002567.png,1,automobile,4,deer,gross,5,dog,True,,,False,True
28623,beach_wagon_s_000012.png,1,automobile,8,ship,near_miss,2,bird,True,,,False,True
28624,bookmobile_s_001580.png,9,truck,9,truck,clean,3,cat,True,,,False,False
28625,dive_bomber_s_000052.png,0,airplane,0,airplane,corrupted,4,deer,True,,contrast_low,False,False
28626,auto_s_001774.png,1,automobile,1,automobile,clean,9,truck,True,,,False,False
28627,jumbojet_s_001621.png,0,airplane,0,airplane,clean,1,automobile,True,,,True,False
28628,honey_eater_s_001098.png,2,bird,2,bird,clean,2,bird,True,,,False,False
28629,chihuahua_s_000009.png,5,dog,4,deer,near_miss,9,truck,True,,,False,True
28630,bufo_americanus_s_000136.png,6,frog,6,frog,clean,8,ship,True,,,False,False
28631,tabby_cat_s_000757.png,3,cat,3,cat,clean,6,frog,True,,,False,False
28632,mongrel_s_001088.png,5,dog,5,dog,clean,2,bird,True,,,True,False
28633,mongrel_s_000431.png,5,dog,2,bird,random_flip,0,airplane,True,,,False,False
28634,coupe_s_001727.png,1,automobile,9,truck,ood,9,truck,True,pantry,,False,False
28635,tipper_truck_s_000014.png,9,truck,6,frog,random_flip,3,cat,True,,,False,False
28636,biplane_s_001745.png,0,airplane,0,airplane,clean,4,deer,True,,,False,False
28637,broodmare_s_000209.png,7,horse,4,deer,near_miss,0,airplane,True,,,False,True
28638,dawn_horse_s_001171.png,7,horse,7,horse,clean,9,truck,True,,,False,False
28639,quarter_horse_s_001616.png,7,horse,5,dog,ood,2,bird,True,elevator,,False,False
28640,convertible_s_002846.png,1,automobile,1,automobile,clean_hard,4,deer,True,,,False,True
28641,ostrich_s_000868.png,2,bird,0,airplane,near_miss,0,airplane,True,,,True,True
28642,boat_s_000042.png,8,ship,8,ship,clean_hard,4,deer,True,,,True,True
28643,coupe_s_001187.png,1,automobile,1,automobile,corrupted,7,horse,True,,blur,False,False
28644,bufo_s_001658.png,6,frog,6,frog,clean,9,truck,True,,,True,False
28645,nandu_s_000309.png,2,bird,2,bird,clean_hard,8,ship,True,,,True,True
28646,dunnock_s_001674.png,2,bird,2,bird,clean_hard,4,deer,True,,,False,True
28647,odocoileus_hemionus_s_000103.png,4,deer,0,airplane,random_flip,1,automobile,True,,,False,False
28648,accentor_s_001084.png,2,bird,0,airplane,near_miss,2,bird,True,,,False,True
28649,fallow_deer_s_000134.png,4,deer,2,bird,ood,3,cat,True,children_room,,False,False
28650,jetliner_s_001745.png,0,airplane,6,frog,gross,1,automobile,True,,,False,True
28651,bufo_bufo_s_001405.png,6,frog,3,cat,near_miss,0,airplane,True,,,False,True
28652,canis_familiaris_s_000189.png,5,dog,5,dog,clean,4,deer,True,,,False,False
28653,biplane_s_002065.png,0,airplane,4,deer,gross,5,dog,True,,,False,True
28654,elk_s_001833.png,4,deer,9,truck,gross,9,truck,True,,,False,True
28655,car_s_000819.png,1,automobile,0,airplane,near_miss,1,automobile,True,,,False,True
28656,truck_s_000007.png,9,truck,8,ship,random_flip,9,truck,True,,,False,False
28657,felis_domesticus_s_000638.png,3,cat,3,cat,clean,8,ship,True,,,False,False
28658,elk_s_001554.png,4,deer,4,deer,clean_hard,3,cat,True,,,False,True
28659,toy_spaniel_s_001803.png,5,dog,5,dog,clean,6,frog,True,,,False,False
28660,toy_spaniel_s_000016.png,5,dog,0,airplane,gross,2,bird,True,,,True,True
28661,pekingese_s_002700.png,5,dog,5,dog,clean,5,dog,True,,,False,False
28662,prunella_modularis_s_000294.png,2,bird,2,bird,clean,6,frog,True,,,False,False
28663,green_frog_s_001485.png,6,frog,7,horse,ood,0,airplane,True,dentaloffice,,False,False
28664,prunella_modularis_s_000393.png,2,bird,2,bird,clean,7,horse,True,,,True,False
28665,stealth_bomber_s_001323.png,0,airplane,0,airplane,clean,8,ship,True,,,True,False
28666,barren_ground_caribou_s_000862.png,4,deer,2,bird,random_flip,1,automobile,True,,,False,False
28667,bird_s_001738.png,2,bird,2,bird,clean,1,automobile,True,,,True,False
28668,bufo_bufo_s_000293.png,6,frog,6,frog,clean_hard,4,deer,True,,,True,True
28669,tabby_s_000152.png,3,cat,5,dog,ambiguous,3,cat,True,,,False,False
28670,stallion_s_000130.png,7,horse,7,horse,clean_hard,0,airplane,True,,,False,True
28671,ambulance_s_000497.png,1,automobile,3,cat,ambiguous,3,cat,True,,,False,False
28672,tailed_toad_s_000180.png,6,frog,2,bird,ood,7,horse,True,laundromat,,False,False
28673,honey_eater_s_000251.png,2,bird,2,bird,corrupted,4,deer,True,,gaussian_noise,False,False
28674,trailer_truck_s_001678.png,9,truck,1,automobile,near_miss,8,ship,True,,,False,True
28675,amphibious_aircraft_s_000470.png,0,airplane,0,airplane,clean,5,dog,True,,,False,False
28676,deer_s_000457.png,4,deer,4,deer,clean,6,frog,True,,,False,False
28677,pekingese_s_001276.png,5,dog,1,automobile,random_flip,6,frog,True,,,False,False
28678,rana_clamitans_s_000753.png,6,frog,3,cat,near_miss,4,deer,True,,,False,True
28679,dog_s_000786.png,5,dog,5,dog,clean,6,frog,True,,,True,False
28680,ratite_s_000076.png,2,bird,2,bird,clean,0,airplane,True,,,False,False
28681,jetliner_s_001694.png,0,airplane,0,airplane,clean,5,dog,True,,,False,False
28682,dredger_s_000851.png,8,ship,8,ship,clean_hard,5,dog,True,,,False,True
28683,tank_ship_s_000364.png,8,ship,8,ship,clean,8,ship,True,,,False,False
28684,trailer_truck_s_001291.png,9,truck,1,automobile,random_flip,1,automobile,True,,,False,False
28685,station_wagon_s_002643.png,1,automobile,8,ship,near_miss,3,cat,True,,,False,True
28686,ostrich_s_000851.png,2,bird,3,cat,near_miss,9,truck,True,,,False,True
28687,speedboat_s_002390.png,8,ship,8,ship,corrupted,7,horse,True,,brightness_low,False,False
28688,automobile_s_001211.png,1,automobile,1,automobile,clean_hard,5,dog,True,,,False,True
28689,honey_eater_s_001353.png,2,bird,9,truck,ood,0,airplane,True,stairscase,,True,False
28690,green_frog_s_000845.png,6,frog,3,cat,random_flip,6,frog,True,,,False,False
28691,domestic_dog_s_000450.png,5,dog,5,dog,clean,2,bird,True,,,True,False
28692,western_toad_s_000641.png,6,frog,2,bird,near_miss,9,truck,True,,,False,True
28693,japanese_spaniel_s_000018.png,5,dog,5,dog,corrupted,1,automobile,True,,contrast_low,False,False
28694,automobile_s_002497.png,1,automobile,3,cat,ambiguous,3,cat,True,,,False,False
28695,walking_horse_s_000097.png,7,horse,7,horse,clean_hard,2,bird,True,,,False,True
28696,elk_s_000632.png,4,deer,4,deer,clean,7,horse,True,,,False,False
28697,tabby_cat_s_001747.png,3,cat,3,cat,clean,8,ship,True,,,False,False
28698,domestic_cat_s_001017.png,3,cat,3,cat,clean,5,dog,True,,,False,False
28699,stealth_bomber_s_000429.png,0,airplane,0,airplane,corrupted,9,truck,True,,blur,False,False
28700,tabby_s_000175.png,3,cat,3,cat,clean,2,bird,True,,,False,False
28701,delivery_truck_s_000345.png,9,truck,0,airplane,near_miss,6,frog,True,,,False,True
28702,truck_s_002131.png,9,truck,9,truck,clean_hard,6,frog,True,,,False,True
28703,stealth_bomber_s_000949.png,0,airplane,0,airplane,clean,1,automobile,True,,,False,False
28704,mouser_s_001156.png,3,cat,3,cat,clean_hard,9,truck,True,,,False,True
28705,emu_s_000759.png,2,bird,4,deer,near_miss,1,automobile,True,,,True,True
28706,cargo_vessel_s_001713.png,8,ship,8,ship,corrupted,9,truck,True,,brightness_low,False,False
28707,fireboat_s_000180.png,8,ship,8,ship,clean_hard,3,cat,True,,,False,True
28708,emu_s_002197.png,2,bird,9,truck,random_flip,4,deer,True,,,True,False
28709,fire_engine_s_001135.png,9,truck,9,truck,clean,8,ship,True,,,False,False
28710,buckskin_s_000039.png,7,horse,7,horse,corrupted,3,cat,True,,blur,False,False
28711,barking_deer_s_000001.png,4,deer,4,deer,clean,0,airplane,True,,,False,False
28712,cat_s_002440.png,3,cat,8,ship,near_miss,7,horse,True,,,False,True
28713,aerial_ladder_truck_s_000403.png,9,truck,9,truck,clean,1,automobile,True,,,False,False
28714,tipper_truck_s_000861.png,9,truck,9,truck,clean,1,automobile,True,,,False,False
28715,broodmare_s_000662.png,7,horse,7,horse,clean_hard,1,automobile,True,,,False,True
28716,stealth_bomber_s_000220.png,0,airplane,2,bird,random_flip,9,truck,True,,,False,False
28717,house_cat_s_001434.png,3,cat,8,ship,gross,9,truck,True,,,False,True
28718,toy_spaniel_s_001317.png,5,dog,6,frog,random_flip,0,airplane,True,,,True,False
28719,appaloosa_s_001086.png,7,horse,4,deer,near_miss,2,bird,True,,,False,True
28720,canis_familiaris_s_001306.png,5,dog,3,cat,near_miss,4,deer,True,,,True,True
28721,lipizzan_s_000614.png,7,horse,1,automobile,ood,0,airplane,True,shoeshop,,False,False
28722,spadefoot_s_000067.png,6,frog,6,frog,clean,9,truck,True,,,False,False
28723,pekingese_s_002154.png,5,dog,1,automobile,gross,7,horse,True,,,True,True
28724,stealth_bomber_s_001409.png,0,airplane,0,airplane,clean,6,frog,True,,,False,False
28725,cat_s_001744.png,3,cat,8,ship,ood,6,frog,True,fastfood_restaurant,,True,False
28726,toy_spaniel_s_001247.png,5,dog,5,dog,clean,1,automobile,True,,,True,False
28727,stallion_s_001168.png,7,horse,5,dog,near_miss,7,horse,True,,,False,True
28728,iceboat_s_000752.png,8,ship,8,ship,clean,6,frog,True,,,False,False
28729,fallow_deer_s_000574.png,4,deer,9,truck,gross,7,horse,True,,,False,True
28730,toy_s_000318.png,5,dog,5,dog,clean_hard,0,airplane,True,,,False,True
28731,felis_catus_s_001047.png,3,cat,5,dog,ambiguous,5,dog,True,,,True,False
28732,bullfrog_s_001014.png,6,frog,6,frog,corrupted,2,bird,True,,contrast_low,False,False
28733,twinjet_s_000044.png,0,airplane,3,cat,near_miss,0,airplane,True,,,True,True
28734,finch_s_000719.png,2,bird,2,bird,corrupted,8,ship,True,,gaussian_noise,False,False
28735,broodmare_s_001269.png,7,horse,7,horse,clean,3,cat,True,,,False,False
28736,japanese_spaniel_s_000402.png,5,dog,3,cat,near_miss,8,ship,True,,,False,True
28737,tarahumara_frog_s_000068.png,6,frog,2,bird,near_miss,1,automobile,True,,,False,True
28738,domestic_cat_s_001566.png,3,cat,3,cat,clean,3,cat,True,,,False,False
28739,brocket_s_000739.png,4,deer,4,deer,clean,2,bird,True,,,False,False
28740,pekingese_s_002233.png,5,dog,7,horse,random_flip,7,horse,True,,,False,False
28741,maltese_dog_s_000940.png,5,dog,4,deer,gross,8,ship,True,,,False,True
28742,jetliner_s_000019.png,0,airplane,6,frog,random_flip,7,horse,True,,,True,False
28743,scow_s_000311.png,8,ship,5,dog,random_flip,1,automobile,True,,,False,False
28744,cervus_elaphus_s_001262.png,4,deer,4,deer,clean,8,ship,True,,,False,False
28745,leopard_frog_s_001031.png,6,frog,6,frog,clean,2,bird,True,,,False,False
28746,pekingese_s_000773.png,5,dog,5,dog,corrupted,5,dog,True,,blur,False,False
28747,fire_truck_s_002514.png,9,truck,1,automobile,random_flip,9,truck,True,,,False,False
28748,meadow_pipit_s_000526.png,2,bird,2,bird,clean,6,frog,True,,,False,False
28749,bufo_bufo_s_001877.png,6,frog,6,frog,clean,2,bird,True,,,True,False
28750,plane_s_000023.png,0,airplane,0,airplane,clean_hard,6,frog,True,,,False,True
28751,deer_s_000026.png,4,deer,4,deer,clean,2,bird,True,,,False,False
28752,wapiti_s_000181.png,4,deer,4,deer,clean,1,automobile,True,,,False,False
28753,tipper_truck_s_001742.png,9,truck,2,bird,ambiguous,2,bird,True,,,False,False
28754,dog_s_000397.png,5,dog,9,truck,random_flip,5,dog,True,,,False,False
28755,elk_s_002677.png,4,deer,0,airplane,gross,4,deer,True,,,False,True
28756,maltese_s_002167.png,5,dog,7,horse,random_flip,4,deer,True,,,False,False
28757,puppy_s_000257.png,5,dog,5,dog,clean_hard,4,deer,True,,,True,True
28758,lapdog_s_001707.png,5,dog,0,airplane,ambiguous,0,airplane,True,,,False,False
28759,dawn_horse_s_000340.png,7,horse,7,horse,clean,3,cat,True,,,False,False
28760,green_frog_s_001407.png,6,frog,6,frog,clean_hard,1,automobile,True,,,False,True
28761,compact_car_s_002212.png,1,automobile,1,automobile,corrupted,0,airplane,True,,gaussian_noise,False,False
28762,pleasure_craft_s_000640.png,8,ship,1,automobile,near_miss,5,dog,True,,,False,True
28763,auto_s_001702.png,1,automobile,4,deer,ambiguous,4,deer,True,,,False,False
28764,arabian_s_000051.png,7,horse,3,cat,near_miss,2,bird,True,,,False,True
28765,hangar_queen_s_000107.png,0,airplane,4,deer,gross,4,deer,True,,,False,True
28766,mule_deer_s_001925.png,4,deer,4,deer,clean_hard,9,truck,True,,,False,True
28767,stealth_bomber_s_001226.png,0,airplane,0,airplane,clean_hard,6,frog,True,,,False,True
28768,cargo_ship_s_001276.png,8,ship,8,ship,clean_hard,4,deer,True,,,False,True
28769,capreolus_capreolus_s_000491.png,4,deer,4,deer,corrupted,7,horse,True,,brightness_low,False,False
28770,bird_s_002322.png,2,bird,6,frog,near_miss,9,truck,True,,,False,True
28771,lipizzan_s_001433.png,7,horse,2,bird,gross,3,cat,True,,,False,True
28772,mouser_s_000260.png,3,cat,3,cat,clean,2,bird,True,,,False,False
28773,tabby_s_000377.png,3,cat,3,cat,clean,2,bird,True,,,True,False
28774,camion_s_001905.png,9,truck,9,truck,ood,7,horse,True,gym,,False,False
28775,river_boat_s_000645.png,8,ship,7,horse,ood,0,airplane,True,closet,,False,False
28776,american_toad_s_001093.png,6,frog,8,ship,gross,0,airplane,True,,,False,True
28777,japanese_spaniel_s_000009.png,5,dog,5,dog,clean,7,horse,True,,,False,False
28778,fire_truck_s_000889.png,9,truck,9,truck,clean,8,ship,True,,,False,False
28779,japanese_spaniel_s_001036.png,5,dog,5,dog,clean_hard,0,airplane,True,,,False,True
28780,motorcar_s_002478.png,1,automobile,1,automobile,clean,6,frog,True,,,False,False
28781,semi_s_000050.png,9,truck,9,truck,clean,9,truck,True,,,False,False
28782,speedboat_s_001222.png,8,ship,5,dog,near_miss,0,airplane,True,,,True,True
28783,tipper_truck_s_001569.png,9,truck,7,horse,ambiguous,7,horse,True,,,False,False
28784,cab_s_000626.png,1,automobile,0,airplane,near_miss,2,bird,True,,,False,True
28785,moose_s_000247.png,4,deer,4,deer,clean,3,cat,True,,,False,False
28786,house_cat_s_000805.png,3,cat,3,cat,clean,2,bird,True,,,False,False
28787,mouser_s_000767.png,3,cat,3,cat,clean,7,horse,True,,,False,False
28788,anthus_pratensis_s_000591.png,2,bird,9,truck,gross,2,bird,True,,,False,True
28789,deer_s_001258.png,4,deer,0,airplane,gross,3,cat,True,,,False,True
28790,cruiser_s_000515.png,1,automobile,1,automobile,clean,3,cat,True,,,False,False
28791,airbus_s_001677.png,0,airplane,0,airplane,clean,8,ship,True,,,False,False
28792,domestic_cat_s_001626.png,3,cat,3,cat,clean_hard,9,truck,True,,,False,True
28793,caribou_s_000538.png,4,deer,4,deer,clean_hard,8,ship,True,,,True,True
28794,airliner_s_000521.png,0,airplane,0,airplane,clean_hard,2,bird,True,,,False,True
28795,capreolus_capreolus_s_000270.png,4,deer,8,ship,ambiguous,8,ship,True,,,False,False
28796,sika_s_000287.png,4,deer,4,deer,clean,2,bird,True,,,False,False
28797,alces_alces_s_001251.png,4,deer,5,dog,ambiguous,5,dog,True,,,False,False
28798,compact_car_s_000333.png,1,automobile,1,automobile,clean_hard,4,deer,True,,,False,True
28799,sika_s_000053.png,4,deer,4,deer,clean_hard,1,automobile,True,,,False,True
28800,powerboat_s_000025.png,8,ship,8,ship,clean,1,automobile,True,,,False,False
28801,tennessee_walking_horse_s_000046.png,7,horse,6,frog,random_flip,8,ship,True,,,False,False
28802,lark_s_000032.png,2,bird,2,bird,clean,0,airplane,True,,,False,False
28803,elk_s_000005.png,4,deer,3,cat,ambiguous,3,cat,True,,,False,False
28804,motorcar_s_001607.png,1,automobile,0,airplane,random_flip,4,deer,True,,,False,False
28805,wagon_s_001807.png,1,automobile,9,truck,random_flip,0,airplane,True,,,False,False
